SurveyID,DetectionRecID,Year,SurvDate,Round,Time,PointID,Species,BearOrig,DistOrig,Bearing,Distance,DistanceAid,MIN1,MIN2,MIN3,MIN4,MIN5,MIN6,MIN7,MIN8,MIN9,MIN10,MIN11,OutTimeOrig,OutTargetOrig,PreviousOrig,OutsideTime,OutTimeONLY,OutTarget,Previous,SurvCount,Notes,DataCheck,DataNotes
759,3657,2016,5/16/2016,1,AM,RES4,PBGR,326,90,326,90,1,0,0,0,ow,0,0,0,0,0,0,hy,N,N,N,N,N,N,N,1,,,
759,3658,2016,5/16/2016,1,AM,RES4,PBGR,326,90,326,90,1,0,0,0,ow,0,0,0,0,0,0,hy,N,N,N,N,N,N,N,1,,,
759,3659,2016,5/16/2016,1,AM,RES4,AMBI,30,50,30,50,0,0,0,0,0,0,pl,0,pl,0,pl,0,N,N,N,N,N,N,N,1,,,
759,3660,2016,5/16/2016,1,AM,RES4,WISN,228,300,228,300,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,1,,,
759,3661,2016,5/16/2016,1,AM,RES4,AMBI,330,80,330,80,0,0,0,0,0,0,0,0,0,0,pl,pl,N,N,N,N,N,N,N,1,,,
760,3662,2016,5/16/2016,1,AM,REC5,AMBI,340,130,340,130,0,pl,pl,pl,pl,pl,pl,pl,pl,pl,0,pl,N,N,N,N,N,N,N,1,,,
760,3663,2016,5/16/2016,1,AM,REC5,AMBI,256,60,256,60,0,pl,pl,pl,pl,0,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,,
760,3664,2016,5/16/2016,1,AM,REC5,AMBI,340,60,340,60,0,0,0,0,0,pl,0,pl,0,pl,pl,pl,N,N,N,N,N,N,N,1,,,
760,3665,2016,5/16/2016,1,AM,REC5,SORA,296,35,296,35,0,0,0,0,0,0,0,0,wh,0,0,0,N,N,N,N,N,N,N,1,,,
760,3666,2016,5/16/2016,1,AM,REC5,RNGR,180,60,180,60,2,0,0,0,0,0,0,0,0,0,0,0,1,N,N,Y,Y,N,N,1,after time,,
761,3667,2016,5/16/2016,1,AM,REC6,AMBI,290,80,290,80,NA,pl,pl,pl,pl,pl,0,pl,pl,pl,0,pl,N,N,N,N,N,N,N,1,,,
761,3668,2016,5/16/2016,1,AM,REC6,SORA,2,100,2,100,NA,wh,0,0,0,0,0,0,0,0,wh,0,N,N,N,N,N,N,N,1,,,
761,3669,2016,5/16/2016,1,AM,REC6,AMBI,40,30,40,30,NA,0,pl,pl,pl,pl,0,pl,pl,0,0,pl,N,N,N,N,N,N,N,1,,,
761,3670,2016,5/16/2016,1,AM,REC6,AMBI,4,70,4,70,NA,0,pl,0,0,pl,pl,pl,0,pl,pl,0,N,N,N,N,N,N,N,1,,,
761,3671,2016,5/16/2016,1,AM,REC6,VIRA,50,60,50,60,NA,0,0,0,T,G,0,T,T,T,T,T,N,N,N,N,N,N,N,1,,,
761,3672,2016,5/16/2016,1,AM,REC6,AMBI,NA,NA,NA,NA,NA,0,0,0,0,0,pl,0,pl,pl,0,pl,N,N,N,N,N,N,N,1,,,
761,3673,2016,5/16/2016,1,AM,REC6,SORA,10,80,10,80,NA,0,0,0,0,0,0,0,0,0,wh,0,N,N,N,N,N,N,N,1,,,
761,3674,2016,5/16/2016,1,AM,REC6,SORA,10,80,10,80,NA,0,0,0,0,0,0,0,0,0,wh,0,N,N,N,N,N,N,N,1,,,
761,3675,2016,5/16/2016,1,AM,REC6,WISN,90,300+,90,350,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,1,,,
762,3676,2016,5/16/2016,1,AM,REC7,AMBI,0,50,0,50,NA,pl,0,0,0,0,pl,0,pl,0,0,0,N,N,N,N,N,N,N,1,,,
762,3677,2016,5/16/2016,1,AM,REC7,AMBI,130,40,130,40,NA,0,pl,pl,0,0,0,pl,pl,pl,0,pl,N,N,N,N,N,N,N,1,,,
762,3678,2016,5/16/2016,1,AM,REC7,AMBI,326,50,326,50,NA,0,0,pl,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,,
762,3679,2016,5/16/2016,1,AM,REC7,AMBI,55,100,55,100,NA,0,pl,0,pl,pl,0,0,pl,pl,pl,0,N,N,N,N,N,N,N,1,,,
763,3680,2016,5/16/2016,1,AM,REC8,AMBI,202,60,202,60,1,0,pl,0,0,0,pl,pl,0,0,0,0,N,N,N,N,N,N,N,1,,,
763,3681,2016,5/16/2016,1,AM,REC8,AMBI,303,50,303,50,0,0,pl,0,0,pl,0,0,pl,0,0,0,N,N,N,N,N,N,N,1,,,
763,3682,2016,5/16/2016,1,AM,REC8,WISN,38,280,38,280,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,1,,,
764,3683,2016,5/17/2016,1,PM,TLS1,WISN,70,150,70,150,2,0,0,0,w,w,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
764,3684,2016,5/17/2016,1,PM,TLS1,VIRA,163,47,163,47,1,0,0,0,0,0,0,0,0,G,0,0,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
764,3685,2016,5/17/2016,1,PM,TLS1,VIRA,192,43,192,43,1,0,0,0,0,0,0,0,0,G,0,0,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
765,3686,2016,5/17/2016,1,PM,TLS2,NO BIRDS DETECTED,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,1,,NH 2/17/17,
766,3687,2016,5/17/2016,1,PM,TLC3,SORA,31,70,31,70,2,0,0,0,0,wh,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
766,3688,2016,5/17/2016,1,PM,TLC3,PBGR,143,130,143,130,2,0,0,0,0,0,0,0,ow,ow,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
767,3689,2016,5/17/2016,1,PM,TLS4,VIRA,147,16,147,16,1,0,0,0,0,0,0,0,0,0,G,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
768,3690,2016,5/17/2016,1,PM,TLC5,AMBI,20,49,20,49,1,pl,pl,pl,0,pl,pl,pl,pl,0,pl,pl,N,N,N,N,N,N,N,1,,NH 2/17/17,
768,3691,2016,5/17/2016,1,PM,TLC5,AMBI,42,124,42,124,1,0,0,pl,pl,0,pl,pl,pl,pl,pl,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
768,3692,2016,5/17/2016,1,PM,TLC5,WISN,180,100,180,100,2,0,0,0,0,0,0,0,w,0,w,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
768,3693,2016,5/17/2016,1,PM,TLC5,SORA,130,120,130,120,2,0,0,0,0,0,0,0,0,0,0,0,pw,N,N,Y,Y,N,N,1,,NH 2/17/17,
768,3694,2016,5/17/2016,1,PM,TLC5,VIRA,137,100,137,100,2,0,0,0,0,0,0,0,0,0,0,0,T,N,N,Y,Y,N,N,1,,NH 2/17/17,
769,3695,2016,5/17/2016,1,PM,TLC7,SORA,152,45,152,45,0,wh,0,0,wh,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
769,3696,2016,5/17/2016,1,PM,TLC7,AMBI,140,100,140,100,2,pl,pl,0,pl,pl,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/17/17,
769,3697,2016,5/17/2016,1,PM,TLC7,AMBI,100,120,100,120,2,0,pl,pl,pl,0,0,0,0,pl,0,pl,N,N,N,N,N,N,N,1,,NH 2/17/17,
769,3698,2016,5/17/2016,1,PM,TLC7,AMBI,15,90,185,90,2,0,0,0,pl,pl,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/17/17,
769,3699,2016,5/17/2016,1,PM,TLC7,AMBI,162,80,162,80,2,0,0,0,0,pl,pl,pl,pl,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
769,3700,2016,5/17/2016,1,PM,TLC7,PBGR,158,200,158,200,0,0,0,0,0,ow,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
769,3701,2016,5/17/2016,1,PM,TLC7,SORA,115,80,115,80,0,0,0,0,0,0,wh,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
769,3702,2016,5/17/2016,1,PM,TLC7,SORA,145,40,145,40,0,0,0,0,0,0,0,0,wh,wh,0,wh,N,N,N,N,N,N,N,1,,NH 2/17/17,
769,3703,2016,5/17/2016,1,PM,TLC7,AMBI,180,110,180,110,2,0,0,0,0,0,0,0,pl,0,pl,pl,N,N,N,N,N,N,N,1,Possibly confused with 4 AMBI until able to determine them now (min8),NH 2/17/17,
770,3704,2016,5/17/2016,1,AM,EVS1,AMBI,134,100,134,100,0,pl,pl,pl,pl,pl,pl,pl,pl,0,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
770,3705,2016,5/17/2016,1,AM,EVS1,AMBI,204,100,204,100,0,pl,pl,0,0,pl,0,0,0,0,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
770,3706,2016,5/17/2016,1,AM,EVS1,VIRA,100,40,100,40,0,T,T,T,T,0,T,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
770,3707,2016,5/17/2016,1,AM,EVS1,VIRA,74,80,74,80,0,0,G,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
770,3708,2016,5/17/2016,1,AM,EVS1,SORA,48,120,48,120,0,0,0,wh,0,0,wh,0,0,wh,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
770,3709,2016,5/17/2016,1,AM,EVS1,AMBI,170,150,170,150,0,pl,0,0,0,0,0,pl,0,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
771,3710,2016,5/17/2016,1,AM,EVS2,AMBI,52,150,52,150,0,0,0,0,0,0,0,0,pl,pl,pl,0,pl,N,N,Y,N,N,N,1,,NH 2/18/17,
771,3711,2016,5/17/2016,1,AM,EVS2,AMBI,144,200,144,200,0,pl,pl,pl,pl,pl,pl,0,pl,0,0,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
771,3712,2016,5/17/2016,1,AM,EVS2,SORA,46,130,46,130,0,0,0,pw,0,0,pw,0,0,pw,pw,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
771,3713,2016,5/17/2016,1,AM,EVS2,VIRA,104,80,104,80,0,0,0,0,T,0,T,T,0,0,0,T,N,N,N,N,N,N,N,1,,NH 2/18/17,
771,3714,2016,5/17/2016,1,AM,EVS2,AMBI,116,100,116,100,0,0,0,0,0,pl,0,0,0,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
771,3715,2016,5/17/2016,1,AM,EVS2,AMBI,30,100,30,100,0,0,0,0,0,pl,pl,pl,0,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
771,3716,2016,5/17/2016,1,AM,EVS2,SORA,108,90,108,90,0,0,0,0,0,0,pw,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
771,3717,2016,5/17/2016,1,AM,EVS2,SORA,10,80,10,80,0,0,0,0,0,0,0,0,0,pw,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
772,3718,2016,5/17/2016,1,AM,EVS3,AMBI,162,130,162,130,0,pl,pl,0,0,pl,pl,0,0,pl,pl,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
772,3719,2016,5/17/2016,1,AM,EVS3,AMBI,132,80,132,80,0,0,pl,0,pl,0,pl,0,0,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
772,3720,2016,5/17/2016,1,AM,EVS3,SORA,,150,NA,150,0,0,wh,0,0,0,0,0,wh,wh,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
772,3721,2016,5/17/2016,1,AM,EVS3,AMBI,,90,NA,90,0,0,pl,0,0,0,0,0,pl,pl,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
772,3722,2016,5/17/2016,1,AM,EVS3,AMBI,250,100,250,100,0,0,pl,0,pl,0,0,pl,0,0,pl,pl,N,Y,N,N,N,Y,N,1,,NH 2/18/17,
772,3723,2016,5/17/2016,1,AM,EVS3,SORA,,150,NA,150,0,0,0,wh,0,0,0,0,0,wh,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
772,3724,2016,5/17/2016,1,AM,EVS3,WISN,285,200,285,200,0,0,0,0,tk,tk,0,0,tk,0,0,tk,N,N,N,N,N,N,N,1,,NH 2/18/17,
772,3725,2016,5/17/2016,1,AM,EVS3,SORA,80,115,80,115,0,0,0,0,0,0,wh,0,0,0,0,0,N,Y,N,N,N,Y,N,1,to N of road,NH 2/18/17,
772,3726,2016,5/17/2016,1,AM,EVS3,SORA,60,100,60,100,0,0,0,0,0,0,wh,0,0,0,0,0,N,Y,N,N,N,Y,N,1,to N of road,NH 2/18/17,
772,3727,2016,5/17/2016,1,AM,EVS3,SORA,,200,NA,200,0,0,0,0,0,0,wh,0,0,0,0,wh,N,N,N,N,N,N,N,1,,NH 2/18/17,
772,3728,2016,5/17/2016,1,AM,EVS3,SORA,,120,NA,120,0,0,0,0,0,0,0,0,0,wh,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
773,3729,2016,5/17/2016,1,AM,EVS4,AMBI,171,50,171,50,0,pl,0,0,pl,0,0,pl,0,pl,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
773,3730,2016,5/17/2016,1,AM,EVS4,AMBI,198,35,198,35,0,pl,0,pl,0,0,pl,0,0,0,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
773,3731,2016,5/17/2016,1,AM,EVS4,AMBI,138,80,138,80,0,pl,0,pl,pl,pl,pl,0,0,pl,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
773,3732,2016,5/17/2016,1,AM,EVS4,SORA,220,100,220,100,0,0,0,wh,0,0,0,0,0,0,wh,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
773,3733,2016,5/17/2016,1,AM,EVS4,SORA,247,100,247,100,0,0,0,pw,pw,0,0,0,0,0,pw,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
773,3734,2016,5/17/2016,1,AM,EVS4,AMBI,203,100,203,100,0,0,0,0,pl,0,0,pl,0,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
773,3735,2016,5/17/2016,1,AM,EVS4,AMBI,288,60,288,60,0,0,0,pl,0,pl,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
773,3736,2016,5/17/2016,1,AM,EVS4,SORA,300,40,300,40,0,0,0,0,0,wh,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
773,3737,2016,5/17/2016,1,AM,EVS4,SORA,NA,NA,NA,NA,0,0,0,0,0,0,pw,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
773,3738,2016,5/17/2016,1,AM,EVS4,VIRA,40,60,40,60,0,0,0,0,0,0,0,0,0,0,0,0,T,Y,N,Y,Y,Y,N,1,,NH 2/18/17,
774,3739,2016,5/17/2016,1,AM,EVC5,AMBI,134,60,134,60,0,pl,0,0,0,0,pl,0,0,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3740,2016,5/17/2016,1,AM,EVC5,VIRA,118,80,118,80,0,T,0,0,0,0,T,T,T,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3741,2016,5/17/2016,1,AM,EVC5,AMBI,250,100,250,100,0,pl,0,0,pl,pl,0,0,0,pl,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3742,2016,5/17/2016,1,AM,EVC5,AMBI,166,100,166,100,0,0,pl,0,pl,0,0,0,pl,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3743,2016,5/17/2016,1,AM,EVC5,SORA,242,150,242,150,0,0,0,wh,0,0,0,0,wh,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3744,2016,5/17/2016,1,AM,EVC5,AMBI,108,100,108,100,0,0,0,0,0,0,pl,0,0,0,pl,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3745,2016,5/17/2016,1,AM,EVC5,VIRA,60,50,60,50,0,0,0,0,0,0,0,T,T,T,T,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3746,2016,5/17/2016,1,AM,EVC5,VIRA,310,30,310,30,0,0,0,0,0,0,0,0,G,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3747,2016,5/17/2016,1,AM,EVC5,SORA,350,20,350,20,0,0,0,0,0,0,0,0,wh,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3748,2016,5/17/2016,1,AM,EVC5,SORA,120,80,120,80,0,0,0,0,0,0,0,0,wh,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3749,2016,5/17/2016,1,AM,EVC5,SORA,184,100,184,100,0,0,0,0,0,0,0,0,0,0,wh,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
774,3750,2016,5/17/2016,1,AM,EVC5,WISN,60,200,60,200,0,0,0,0,0,0,0,tk,0,tk,tk,tk,N,N,N,N,N,N,N,1,,NH 2/18/17,
775,3751,2016,5/17/2016,1,AM,EVC6,AMBI,286,50,286,50,0,pl,0,pl,0,0,pl,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
775,3752,2016,5/17/2016,1,AM,EVC6,AMBI,176,70,176,70,0,pl,pl,0,pl,0,pl,0,0,pl,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
775,3753,2016,5/17/2016,1,AM,EVC6,AMBI,128,60,128,60,0,pl,0,pl,0,0,0,0,0,0,0,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
775,3754,2016,5/17/2016,1,AM,EVC6,AMBI,248,100,248,100,0,0,pl,0,pl,0,0,pl,pl,pl,0,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
775,3755,2016,5/17/2016,1,AM,EVC6,AMBI,125,100,125,100,0,0,0,0,pl,pl,0,0,pl,pl,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
775,3756,2016,5/17/2016,1,AM,EVC6,AMBI,60,70,60,70,0,0,0,0,0,pl,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
775,3757,2016,5/17/2016,1,AM,EVC6,AMBI,318,60,318,60,NA,0,0,0,0,pl,pl,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/18/17,
775,3758,2016,5/17/2016,1,AM,EVC6,WISN,335,200,335,200,NA,0,0,0,0,w,0,0,"w, tk",w,w,w,N,N,N,N,N,N,N,1,,NH 2/18/17,
775,3759,2016,5/17/2016,1,AM,EVC6,WISN,140,200,140,200,NA,0,0,0,0,0,0,0,w,0,"w, tk",0,N,N,N,N,N,N,N,1,,NH 2/18/17,
776,3760,2016,5/15/2016,1,AM,THS1,AMBI,313,134,313,134,1,pl,pl,pl,0,0,pl,pl,pl,pl,0,pl,N,N,N,N,N,N,N,1,,NH 2/17/17,
776,3761,2016,5/15/2016,1,AM,THS1,AMBI,189,150,189,150,2,pl,pl,pl,pl,pl,pl,pl,pl,0,pl,pl,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
776,3762,2016,5/15/2016,1,AM,THS1,AMBI,181,100,181,100,2,0,0,0,0,pl,0,0,pl,pl,0,0,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
776,3763,2016,5/15/2016,1,AM,THS1,AMCO,233,68,233,68,NA,0,0,0,0,0,0,0,0,0,bu,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
776,3764,2016,5/15/2016,1,AM,THS1,PBGR,265,80,265,80,1,0,0,0,0,0,0,0,0,0,ow,ow,N,N,N,N,N,N,N,1,,NH 2/17/17,
776,3765,2016,5/15/2016,1,AM,THS1,AMCO,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,Y,N,N,6,,NH 2/17/17,
776,3766,2016,5/15/2016,1,AM,THS1,PBGR,216,109,216,109,NA,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,Y,N,N,1,ow,NH 2/17/17,
777,3767,2016,5/15/2016,1,AM,THC2,SORA,40,130,40,130,2,0,0,0,0,0,0,0,wh,0,0,0,wh,N,N,Y,N,N,N,1,,NH 2/17/17,
777,3768,2016,5/15/2016,1,AM,THC2,SORA,40,130,40,130,2,0,0,0,0,0,0,0,0,0,0,0,wh,N,N,Y,Y,N,N,1,,NH 2/17/17,
777,3769,2016,5/15/2016,1,AM,THC2,PBGR,179,150,179,150,2,0,0,ow,ow,0,0,0,0,0,0,0,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
777,3770,2016,5/15/2016,1,AM,THC2,SORA,277,160,277,160,2,0,wh,0,0,0,0,0,0,0,0,0,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
777,3771,2016,5/15/2016,1,AM,THC2,AMBI,251,226,251,226,1,0,pl,0,0,0,0,0,pl,pl,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
777,3772,2016,5/15/2016,1,AM,THC2,SORA,183,84,183,84,1,0,0,0,wh,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
777,3773,2016,5/15/2016,1,AM,THC2,SORA,293,35,293,35,0,0,0,0,0,wh,0,wh,0,wh,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
777,3774,2016,5/15/2016,1,AM,THC2,SORA,319,60,319,60,0,0,0,0,0,wh,0,0,0,wh,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
777,3775,2016,5/15/2016,1,AM,THC2,VIRA,11,35,11,35,0,0,0,0,0,0,0,0,0,G,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
777,3776,2016,5/15/2016,1,AM,THC2,SORA,349,60,349,60,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,Y,N,N,1,,NH 2/17/17,
777,3777,2016,5/15/2016,1,AM,THC2,PBGR,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Y,Y,N,Y,Y,Y,N,1,,NH 2/17/17,
778,3778,2016,5/15/2016,1,AM,THC3,PBGR,193,140,193,140,2,0,ow,ow,0,ow,0,0,0,0,0,0,N,?,N,N,N,N,N,1,,NH 2/17/17,
778,3779,2016,5/15/2016,1,AM,THC3,PBGR,181,130,181,130,2,0,0,ow,0,0,0,0,0,0,0,0,N,?,N,N,N,N,N,1,,NH 2/17/17,
778,3780,2016,5/15/2016,1,AM,THC3,SORA,341,38,341,38,1,0,0,0,0,0,wh,0,wh,0,0,0,N,Y,N,N,N,Y,N,1,,NH 2/17/17,
778,3781,2016,5/15/2016,1,AM,THC3,PBGR,202,180,202,180,2,0,0,0,0,0,0,ow,ow,0,0,0,N,?,N,N,N,N,N,1,,NH 2/17/17,
778,3782,2016,5/15/2016,1,AM,THC3,AMBI,240,120,240,120,2,0,0,0,0,0,0,pl,pl,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
779,3783,2016,5/15/2016,1,AM,THS4,AMBI,259,160,259,160,2,0,pl,0,0,pl,pl,0,0,pl,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
779,3784,2016,5/15/2016,1,AM,THS4,WISN,117,56,117,56,1,0,v,tk,v,v,v,v,v,tk,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
779,3785,2016,5/15/2016,1,AM,THS4,WISN,117,56,117,56,1,0,v,v,v,v,v,v,v,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
779,3786,2016,5/15/2016,1,AM,THS4,WISN,117,56,117,56,1,0,v,v,v,v,v,v,v,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
779,3787,2016,5/15/2016,1,AM,THS4,YHBL,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,2,,NH 2/17/17,
779,3788,2016,5/15/2016,1,AM,THS4,PBGR,189,310,189,310,2,0,0,0,0,0,0,ow,0,0,0,0,N,?,N,N,N,N,N,1,,NH 2/17/17,
779,3789,2016,5/15/2016,1,AM,THS4,WIPH,241,38,241,38,1,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,Y,N,N,1,visual,NH 2/17/17,
779,3790,2016,5/15/2016,1,AM,THS4,WIPH,241,38,241,38,1,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,Y,N,N,1,visual,NH 2/17/17,
780,3791,2016,5/15/2016,1,AM,THC6,YHBL,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,Y,N,N,1,,NH 2/17/17,
780,3792,2016,5/15/2016,1,AM,THC6,SORA,197,59,197,59,1,0,0,wh,0,0,0,wh,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
780,3793,2016,5/15/2016,1,AM,THC6,AMCO,NA,NA,NA,NA,NA,0,0,bu,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,2,,NH 2/17/17,
780,3794,2016,5/15/2016,1,AM,THC6,PBGR,202,220,202,220,2,0,0,0,0,0,ow,0,ow,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
780,3795,2016,5/15/2016,1,AM,THC6,SORA,215,112,215,112,1,0,0,0,wh,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
780,3796,2016,5/15/2016,1,AM,THC6,SORA,225,181,225,181,1,0,0,0,wh,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
780,3797,2016,5/15/2016,1,AM,THC6,PBGR,180,190,180,190,2,0,0,0,0,0,ow,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
780,3798,2016,5/15/2016,1,AM,THC6,SORA,180,78,180,78,1,0,0,0,0,0,0,0,0,wh,wh,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
780,3799,2016,5/15/2016,1,AM,THC6,PBGR,262,220,262,220,2,0,0,0,0,0,0,0,ow,ow,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
780,3800,2016,5/15/2016,1,AM,THC6,RNGR,219,180,219,180,2,0,0,0,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
781,3801,2016,5/15/2016,1,AM,THS8,AMBI,181,70,181,70,0,0,0,pl,0,0,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/17/17,
781,3802,2016,5/15/2016,1,AM,THS8,VIRA,313,78,313,78,1,0,T,T,T,0,T,T,T,0,T,T,N,N,N,N,N,N,N,1,,NH 2/17/17,
781,3803,2016,5/15/2016,1,AM,THS8,SORA,294,117,294,117,1,0,0,0,0,wh,wh,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
781,3804,2016,5/15/2016,1,AM,THS8,PBGR,249,240,249,240,2,0,ow,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
781,3805,2016,5/15/2016,1,AM,THS8,AMCO,230,79,230,79,1,v,v,v,v,v,v,v,v,v,v,v,N,N,N,N,N,N,N,4,,NH 2/17/17,
781,3806,2016,5/15/2016,1,AM,THS8,SORA,110,150,110,150,2,0,0,0,0,0,0,wh,wh,0,0,0,N,N,N,N,N,N,N,1,,NH 2/17/17,
781,3807,2016,5/15/2016,1,AM,THS8,SORA,195,80,195,80,0,0,0,0,0,0,0,0,0,0,0,wh,N,N,N,N,N,N,N,1,,NH 2/17/17,
782,3808,2016,5/16/2016,1,AM,RWC9,AMBI,343,139,343,139,1,pl,0,pl,0,pl,pl,pl,pl,pl,pl,pl,N,N,N,N,N,N,N,1,,NH 2/18/17,
